ID,Weight in Thousands,gender,hhsize,age,educat,Month,Region
10720,2.836720253,Female,3,71,3,1,11
10721,1.48639839,Female,3,61,3,1,3
10722,1.43681093,Female,2,54,3,1,3
10723,1.745904163,Male,2,75,6,1,3
10724,1.258873487,Female,4,39,7,1,2
10726,1.67157008,Male,1,87,6,1,3
10727,1.255272047,Male,1,66,3,1,3
10728,1.753821035,Female,4,49,5,1,1
10729,2.303613123,Female,1,84,4,1,3
10730,1.611732252,Female,2,56,4,1,2
10731,1.853351475,Female,4,22,6,1,1
10732,2.406053918,Female,2,76,6,1,3
10733,2.303613123,Female,1,76,3,1,3
10734,1.686352984,Female,5,33,4,1,1
10735,1.711854937,Female,5,34,4,1,3
10736,1.221284103,Female,2,69,6,1,1
10737,1.481962633,Male,2,74,5,1,1
10738,1.633360067,Male,4,34,3,1,2
10742,3.107698784,Female,5,15,2,1,4
10743,1.46720337,Male,4,54,3,1,3
10744,2.406053918,Female,2,86,3,1,3
10745,1.542538515,Male,1,61,5,1,7
10746,1.611732252,Female,2,55,3,1,2
10747,2.303613123,Female,1,75,4,1,3
10750,1.40370872,Female,4,45,5,1,7
10751,1.67157008,Male,1,75,2,1,3
10752,1.327818152,Female,2,67,1,1,5
10753,1.73309682,Male,2,58,3,1,3
10754,2.406053918,Female,2,85,2,1,3
10755,2.877318948,Female,2,77,2,1,6
10756,1.589514462,Male,6,33,2,1,4
10757,1.683428251,Male,4,24,6,1,3
10758,1.532571762,Female,2,50,3,1,2
10759,1.73309682,Male,2,64,6,1,3
10760,1.75695175,Male,4,47,3,1,6
10761,1.529069503,Female,2,59,2,1,4
10762,1.507593809,Female,3,51,4,1,2
10763,1.585464136,Female,3,59,7,1,2
10764,2.754813447,Female,1,79,2,1,6
10765,1.453400622,Female,4,43,6,1,3
10767,2.303613123,Female,1,82,2,1,3
10770,1.890283764,Male,1,82,1,1,6
10771,1.453969007,Female,2,50,9,1,4
10772,1.67157008,Male,1,,1,1,3
10773,1.461511003,Female,1,57,7,1,5
10774,1.73309682,Male,2,59,2,1,3
10775,1.886478118,Male,4,45,6,1,5
10776,1.375636883,Female,1,53,6,1,3
10777,1.574572257,Female,2,72,5,1,3
10778,1.39993186,Female,5,39,6,1,3
10780,1.353803104,Male,4,55,6,1,5
10781,1.526503839,Female,2,63,4,1,5
10782,1.539366918,Female,4,26,3,1,2
10783,1.600299191,Female,4,45,7,1,5
10784,1.311093515,Male,2,69,6,1,3
10785,1.526503839,Female,2,59,3,1,5
10786,1.289725228,Male,3,69,6,1,3
10787,1.507532847,Female,1,72,2,1,3
10788,1.295657415,Male,4,16,2,1,3
10790,1.611722451,Male,2,54,3,1,5
10791,1.605421724,Male,2,55,7,1,5
10792,1.689333536,Female,2,78,3,1,9
10793,1.394766652,Female,2,56,3,1,10
10794,1.172434443,Male,2,74,3,1,9
10796,1.509379168,Female,1,70,6,1,10
10797,1.942609687,Female,1,81,4,1,5
10798,2.193092363,Female,3,23,3,1,9
10799,1.617408019,Female,1,,2,1,9
10800,1.435292895,Female,1,64,3,1,9
10801,1.681804598,Female,4,15,2,1,10
10802,1.972753893,Female,4,15,2,1,9
10804,1.091472053,Female,5,16,2,1,9
10805,1.499119822,Female,2,64,6,1,9
10806,1.882266941,Male,1,53,6,1,9
10808,1.172434443,Male,2,73,4,1,9
10809,1.561722105,Female,2,19,3,1,10
10812,1.617408019,Female,1,,1,1,9
10813,1.69611646,Male,2,67,2,1,10
10814,1.474687071,Female,3,63,2,1,9
10815,1.434695389,Female,4,32,3,1,10
10816,1.561260239,Male,2,79,4,1,9
10817,1.509050834,Female,7,36,3,1,9
10818,1.499119822,Female,2,62,3,1,9
10819,1.12251656,Male,1,70,4,1,9
10821,1.172434443,Male,2,73,4,1,9
10823,1.172434443,Male,2,71,4,1,9
10825,1.611732252,Female,2,58,4,1,2
10826,1.311093515,Male,2,66,3,1,3
10827,1.311093515,Male,2,69,6,1,3
10828,1.461467613,Male,4,63,6,1,3
10829,1.690615595,Female,4,45,3,1,3
10831,1.969481551,Female,2,52,6,1,11
10832,1.711854937,Female,5,32,6,1,3
10833,1.426640179,Male,5,45,4,1,3
10834,1.741875237,Male,2,53,4,1,2
10835,1.511025176,Female,2,64,7,1,3
10837,2.466299942,Female,4,20,3,1,11
10838,1.32301112,Female,4,40,7,1,14
10839,1.994117823,Male,3,46,3,1,3
10840,1.745904163,Male,2,80,6,1,3
10842,2.323982302,Male,2,78,6,1,14
10843,1.665820239,Male,1,53,3,1,3
10844,1.98302497,Female,1,63,5,1,11
10845,1.723530494,Female,2,44,4,1,3
10846,1.266522047,Male,6,16,2,1,2
10847,1.661193079,Male,1,63,2,1,2
10848,1.74520354,Male,2,70,7,1,14
10850,1.543110709,Female,1,56,4,1,2
10852,1.543110709,Female,1,57,5,1,2
10854,1.258873487,Female,4,39,3,1,2
10855,1.211618772,Female,4,52,4,1,3
10856,1.613773878,Male,4,48,4,1,2
10858,1.659504145,Female,3,22,6,1,7
10859,1.148160095,Female,5,42,2,1,5
10860,1.683095676,Male,4,36,4,1,3
10861,1.227516224,Female,2,54,7,1,13
10862,1.762958702,Male,4,49,4,1,1
10863,1.587158659,Female,6,33,4,1,13
10864,1.965225814,Male,2,62,6,1,13
10865,1.46720337,Male,4,54,4,1,3
10866,0.561247142,Male,2,65,5,1,13
10867,1.762958702,Male,4,47,7,1,1
10868,1.347738852,Male,5,20,4,1,5
10869,1.296155371,Female,5,44,4,1,6
10870,0.930497577,Female,5,16,2,1,10
10871,1.371532971,Female,5,24,3,1,6
10872,1.611722451,Male,2,50,2,1,5
10873,1.984368762,Male,2,45,2,1,10
10874,1.021534375,Female,5,54,6,1,5
10875,1.148160095,Female,5,43,5,1,5
10876,0.97917526,Female,6,39,4,1,10
10877,1.172434443,Male,2,73,4,1,9
10878,1.861120226,Male,4,46,5,1,9
10879,2.211073299,Female,4,25,3,1,9
10881,0.936445483,Female,6,43,7,1,2
10882,1.477509676,Female,4,34,4,1,4
10883,1.118381652,Female,6,17,3,1,3
10885,2.051191309,Female,4,34,7,1,3
10886,1.659308026,Male,1,59,7,1,3
10888,0.877080118,Female,4,52,4,1,12
10889,1.642702103,Female,2,18,3,1,2
10890,1.461467613,Male,4,58,4,1,3
10892,1.684112038,Male,3,43,3,1,2
10893,1.686984585,Female,7,15,2,1,3
10894,1.233079636,Female,5,27,6,1,4
10895,1.963775181,Male,3,21,6,1,3
10896,1.659308026,Male,1,58,2,1,3
10897,1.070469719,Male,2,53,4,1,8
10898,1.507737531,Female,4,40,4,1,1
10899,1.212959034,Female,6,44,3,1,3
10900,1.413393693,Female,3,54,5,1,3
10901,1.990611158,Male,4,30,6,1,1
10902,1.539366918,Female,4,26,4,1,2
10903,1.529272231,Male,4,44,2,1,3
10905,2.008737479,Male,3,34,2,1,3
10906,1.581879359,Male,4,34,6,1,6
10907,1.211618772,Female,4,52,6,1,3
10908,1.410930632,Female,5,46,7,1,3
10909,1.084146224,Male,4,22,3,1,4
10910,1.659308026,Male,1,64,2,1,3
10911,1.52257394,Female,3,48,4,1,2
10912,1.172434443,Male,2,69,3,1,9
10915,1.410930632,Female,5,45,7,1,3
10916,1.577151023,Male,4,43,4,1,1
10918,1.008395882,Female,5,37,4,1,4
10919,1.404932318,Male,5,20,3,1,3
10920,1.686352984,Female,5,34,4,1,1
10921,1.683095676,Male,4,38,6,1,3
10922,1.507737531,Female,4,40,5,1,1
10924,1.67157008,Male,1,85,5,1,3
10925,1.686352984,Female,5,32,7,1,1
10926,2.356739155,Male,3,15,2,1,3
10927,1.118381652,Female,5,17,2,1,3
10928,1.853351475,Female,4,21,3,1,1
10929,2.04589071,Female,3,48,7,1,1
10930,1.445654465,Female,2,54,7,1,1
10931,1.991237639,Female,1,46,4,1,1
10932,1.66129679,Male,5,33,5,1,1
10933,1.577151023,Male,4,43,7,1,1
10934,1.314522348,Male,5,21,3,1,1
10935,1.713486042,Male,3,50,2,1,2
10937,1.422093096,Female,3,54,7,1,1
10939,1.735065701,Male,2,61,6,1,2
10940,0.9832752,Male,5,16,2,1,1
10941,1.007113136,Female,5,41,6,1,7
10942,1.614897479,Male,4,22,4,1,5
10943,1.053993549,Male,5,18,3,1,5
10944,1.677436566,Female,4,35,6,1,3
10946,2.020293012,Male,4,15,2,1,3
10947,1.364798253,Female,1,54,2,1,9
10948,1.42549031,Female,2,54,4,1,9
10949,2.377007537,Male,4,14,2,1,5
10950,1.704850696,Male,3,55,4,1,3
10951,1.364798253,Female,1,51,2,1,9
10952,2.109309136,Female,3,39,4,1,9
10953,1.546744498,Female,8,24,6,1,1
10954,2.396190398,Female,2,33,6,1,1
10956,2.269689075,Male,3,37,3,1,1
10957,1.758826099,Female,3,43,2,1,1
10958,2.1382123,Female,4,15,2,1,1
10959,2.4324269,Female,2,28,2,1,3
10960,1.721868033,Male,3,52,2,1,4
10961,1.734052599,Male,15,40,3,1,4
10962,1.533201596,Male,5,15,2,1,1
10964,1.990611158,Male,4,34,6,1,1
10965,1.870281215,Male,2,40,6,1,1
10966,1.212959034,Female,5,41,3,1,3
10967,2.364577707,Male,3,21,3,1,2
10968,1.225869407,Male,5,51,4,1,2
10969,1.568093523,Female,4,34,6,1,6
10971,1.445654465,Female,2,54,3,1,1
10972,1.20828747,Female,4,36,4,1,4
10973,1.377082304,Male,3,20,2,1,8
10974,1.955076904,Male,1,25,4,1,3
10975,1.808185899,Female,4,38,4,1,9
10976,1.539366918,Female,4,33,7,1,2
10977,1.942239256,Male,3,40,4,1,9
10978,1.207569997,Female,4,30,4,1,8
10979,2.510388625,Female,1,26,4,1,9
10980,2.258589587,Male,2,25,4,1,4
10981,1.409507618,Female,3,35,7,1,4
10982,2.37985131,Male,4,37,7,1,11
10983,0.860768142,Male,5,16,2,1,9
10984,2.258589587,Male,2,32,2,1,4
10986,1.989205886,Female,2,39,4,1,3
10987,1.34897696,Female,4,17,2,1,2
10988,1.471305745,Male,5,47,4,1,1
10989,1.266522047,Male,5,16,2,1,2
10990,1.316236936,Male,7,43,6,1,1
10991,1.795722833,Female,3,32,2,1,2
10992,1.363147104,Male,5,33,6,1,2
10993,2.403754248,Male,2,22,2,1,2
10994,2.39278305,Female,3,31,7,1,3
10995,1.646380776,Male,1,51,7,1,1
10996,0.756256768,Female,8,44,3,1,11
10997,1.784479714,Female,6,15,2,1,1
10998,1.711854937,Female,5,25,6,1,3
10999,1.839799251,Male,3,44,7,1,1
11000,1.43284365,Female,4,17,3,1,6
11001,2.051191309,Female,4,25,5,1,3
11002,1.837124,Male,4,15,2,1,1
11003,1.963387221,Male,3,39,5,1,3
11004,3.066267544,Female,2,31,2,1,7
11005,1.762958702,Male,4,45,5,1,1
11006,2.22896584,Female,3,20,4,1,5
11007,1.210189164,Male,7,51,2,1,1
11008,1.677436566,Female,4,39,6,1,3
11009,1.942239256,Male,3,44,4,1,9
11010,1.581879359,Male,4,27,4,1,6
11011,1.875888362,Male,2,34,2,1,6
11013,1.148160095,Female,5,40,3,1,5
11014,1.699152791,Female,2,16,2,1,6
11015,2.41195862,Male,3,33,7,1,7
11016,1.876060009,Male,3,15,2,1,9
11017,1.812395742,Male,5,15,2,1,10
11018,1.307831605,Female,4,16,2,1,9
11019,1.643408241,Female,4,24,7,1,6
11020,1.462215355,Male,3,50,3,1,10
11021,1.258306782,Female,5,43,4,1,1
11022,1.990611158,Male,4,33,6,1,1
11024,2.020634174,Female,4,34,5,1,1
11025,1.686984585,Female,8,15,2,1,3
11026,1.686352984,Female,6,27,5,1,1
11027,1.210189164,Male,8,53,2,1,1
11028,2.020293012,Male,4,14,2,1,3
11029,1.258306782,Female,5,42,5,1,1
11030,1.577151023,Male,4,44,4,1,1
11031,1.411567836,Female,5,24,6,1,3
11032,0.9832752,Male,5,16,2,1,1
11033,1.233079636,Female,6,33,4,1,4
11034,1.399897931,Male,2,20,3,1,8
11035,1.007113136,Female,5,41,4,1,7
11037,1.870281215,Male,2,42,4,1,1
11038,1.233079636,Female,5,25,6,1,4
11039,1.258873487,Female,4,36,5,1,2
11040,1.652447353,Female,4,38,4,1,1
11041,1.936937304,Male,2,28,4,1,2
11043,1.686352984,Female,5,26,4,1,1
11044,1.646380776,Male,1,50,4,1,1
11045,1.495927718,Male,3,60,4,1,12
11046,2.357137132,Female,3,29,6,1,1
11047,2.360587287,Male,2,28,7,1,1
11049,0.824162868,Female,5,38,7,1,8
11050,1.471305745,Male,5,48,6,1,1
11051,0.99961974,Female,5,19,3,1,7
11052,1.550071918,Male,3,22,3,1,7
11053,2.585689764,Female,4,33,4,1,7
11054,1.686352984,Female,7,33,4,1,1
11055,1.963387221,Male,3,36,7,1,3
11056,0.954566423,Male,4,17,4,1,11
11057,1.332372016,Male,5,38,6,1,2
11058,1.23911037,Female,3,18,3,1,12
11059,1.37439463,Male,3,17,4,1,1
11060,1.178187183,Male,4,17,2,1,1
11061,0.906167502,Female,4,43,6,1,11
11062,1.122074538,Female,4,44,4,1,2
11063,1.231797694,Male,4,19,3,1,1
11066,1.845315013,Male,3,28,3,1,6
11067,1.645251658,Female,4,23,6,1,2
11068,2.585689764,Female,4,33,6,1,7
11069,1.936937304,Male,2,28,3,1,2
11070,1.373533704,Female,1,45,2,1,12
11071,1.017311667,Male,5,42,6,1,7
11072,1.507705756,Female,5,49,2,1,6
11073,2.042018427,Male,2,29,6,1,3
11074,4.576424385,Male,2,33,4,1,10
11075,2.627492429,Male,2,25,4,1,9
11076,2.579290721,Female,3,28,7,1,9
11077,1.677436566,Female,4,38,5,1,3
11078,1.683095676,Male,4,36,2,1,3
11080,1.218970606,Male,4,44,6,1,7
11081,1.450081687,Male,4,50,6,1,1
11083,1.210189164,Male,6,52,6,1,1
11084,1.529272231,Male,4,41,5,1,3
11085,1.973050122,Female,3,24,6,1,3
11086,1.281787429,Male,2,26,4,1,12
11087,1.698190491,Female,5,14,2,1,2
11088,1.905368975,Male,3,25,5,1,2
11089,1.284703599,Female,6,25,2,1,2
11090,1.258873487,Female,4,35,6,1,2
11091,1.453400622,Female,4,44,6,1,3
11092,1.837891772,Female,5,31,6,1,14
11093,1.905368975,Male,3,25,2,1,2
11094,1.03917071,Male,4,18,3,1,7
11095,1.686352984,Female,5,34,4,1,1
11096,1.747752642,Female,1,33,7,1,2
11098,1.03917071,Male,4,18,2,1,7
11099,1.974862808,Male,6,15,2,1,2
11100,2.143066397,Male,3,14,2,1,1
11101,1.260896775,Male,3,29,4,1,12
11103,1.39993186,Female,5,36,6,1,3
11104,2.034818198,Female,4,14,2,1,2
11105,1.995916802,Male,2,35,6,1,3
11107,1.404932318,Male,5,21,6,1,3
11108,1.746292749,Male,3,40,2,1,10
11109,2.39278305,Female,3,27,7,1,3
11110,1.437099435,Male,8,31,4,1,3
11111,1.963775181,Male,3,24,4,1,3
11112,1.437099435,Male,5,26,5,1,3
11114,2.218259778,Male,4,14,2,1,7
11115,1.84913507,Male,5,33,5,1,9
11116,1.880008301,Female,4,22,7,1,9
11117,1.907142744,Male,2,15,2,1,9
11118,1.34217876,Male,5,15,2,1,9
11119,1.608235225,Male,4,15,2,1,9
11120,1.615929238,Female,3,19,4,1,2
11121,1.686068262,Male,6,15,2,1,3
11122,1.585216703,Male,4,18,3,1,2
11123,1.691379109,Female,4,24,6,1,3
11124,1.854469743,Male,1,34,3,1,2
11125,1.508663944,Male,1,24,3,1,7
11126,1.659531053,Male,3,17,2,1,7
11127,1.721971768,Male,4,33,4,1,3
11128,2.39278305,Female,3,27,6,1,3
11129,1.118381652,Female,6,17,2,1,3
11131,2.051191309,Female,4,26,6,1,3
11132,2.451920173,Male,2,30,4,1,7
11135,2.451920173,Male,2,33,5,1,7
11136,1.963775181,Male,3,24,2,1,3
11137,1.711854937,Female,5,34,6,1,3
11139,2.41195862,Male,3,31,6,1,7
11140,1.683428251,Male,4,21,3,1,3
11141,1.316518044,Male,4,19,3,1,3
11143,1.845287041,Female,5,29,6,1,9
11144,1.711854937,Female,5,33,7,1,3
11145,2.39278305,Female,3,33,5,1,3
11146,2.042018427,Male,2,34,7,1,3
11147,1.996311189,Male,2,20,5,1,3
11148,1.711854937,Female,5,34,4,1,3
11149,2.051191309,Female,4,26,6,1,3
11150,2.211073299,Female,4,27,4,1,9
20001,1.118381652,Female,5,17,2,2,3
20002,1.574572257,Female,2,70,2,2,3
20003,1.990611158,Male,4,33,6,2,1
20004,1.495547135,Female,3,59,3,2,1
20006,1.691676151,Male,5,22,3,2,2
20007,1.183015771,Female,5,17,2,2,1
20008,1.435292895,Female,1,59,6,2,9
20009,2.322114283,Male,3,27,2,2,1
20010,1.853351475,Female,4,20,6,2,1
20011,1.129838312,Male,5,59,3,2,5
20012,2.303613123,Female,1,75,3,2,3
20013,1.105605115,Male,4,65,3,2,3
20015,2.083499807,Male,2,45,6,2,6
20016,2.39278305,Female,3,30,6,2,3
20017,1.963775181,Male,3,23,6,2,3
20019,1.915043249,Male,2,23,6,2,5
20020,1.224478341,Male,6,52,4,2,3
20021,1.570244369,Female,2,64,2,2,6
20022,1.466653267,Female,2,46,6,2,4
20023,1.576500683,Female,2,74,3,2,10
20024,1.377333637,Male,2,66,4,2,5
20025,1.539366918,Female,4,33,3,2,2
20026,1.83411214,Male,2,,1,2,5
20027,1.66771269,Male,1,53,4,2,2
20028,1.725573604,Male,5,27,2,2,7
20030,1.936937304,Male,2,27,6,2,2
20031,2.22896584,Female,3,22,6,2,5
20032,1.834109049,Male,2,67,2,2,8
20034,2.510388625,Female,1,34,3,2,9
20035,1.108958986,Male,11,22,4,2,7
20036,2.209057548,Male,1,35,6,2,1
20037,1.818583763,Male,3,35,4,2,5
20038,2.45949746,Female,3,67,3,2,14
20039,2.273763382,Female,4,14,2,2,5
20040,1.645251658,Female,4,24,2,2,2
20041,1.570244369,Female,2,61,3,2,6
20042,1.314522348,Male,5,24,3,2,1
20043,1.891415771,Male,2,25,6,2,5
20045,2.294169554,Female,1,26,5,2,1
20046,1.832232151,Male,1,49,3,2,2
20047,1.963775181,Male,3,20,4,2,3
20048,1.470291831,Female,2,62,6,2,7
20049,1.377333637,Male,2,68,6,2,5
20050,2.879746115,Female,3,16,2,2,4
20051,1.093817768,Female,2,55,6,2,12
20054,1.780367998,Female,1,30,6,2,6
20056,1.891415771,Male,2,25,6,2,5
20057,2.269689075,Male,3,35,4,2,1
20058,1.212959034,Female,5,42,3,2,3
20060,1.671459889,Female,3,16,2,2,6
20061,1.684955763,Male,3,58,6,2,1
20062,1.063405402,Female,5,61,7,2,3
20063,1.73309682,Male,2,55,5,2,3
20064,2.303613123,Female,1,76,2,2,3
20065,2.406053918,Female,2,79,6,2,3
20066,1.88383175,Male,3,23,3,2,5
20067,1.314522348,Male,6,24,3,2,1
20068,1.577151023,Male,4,43,7,2,1
20069,2.079787216,Female,2,49,2,2,1
20070,1.430272126,Female,3,52,7,2,4
20071,1.327818152,Female,2,67,1,2,5
20072,2.22896584,Female,3,21,4,2,5
20074,1.408457371,Male,5,40,4,2,5
20075,1.421732548,Female,5,36,6,2,5
20076,1.605421724,Male,2,58,4,2,5
20079,1.963387221,Male,3,36,4,2,3
20080,1.574572257,Female,2,74,3,2,3
20081,1.533201596,Male,7,15,2,2,1
20083,2.107429023,Female,3,45,7,2,6
20084,1.470291831,Female,2,58,2,2,7
20085,2.269689075,Male,3,39,6,2,1
20086,1.735065701,Male,2,56,2,2,2
20088,1.571777176,Male,4,41,5,2,6
20089,1.7195947,Male,2,53,4,2,1
20090,2.754813447,Female,1,,3,2,6
20093,1.539366918,Female,4,31,5,2,2
20094,1.511025176,Female,2,57,4,2,3
20095,1.422594698,Female,4,22,6,2,7
20096,1.19580288,Female,5,17,3,2,6
20098,2.269689075,Male,3,37,4,2,1
20099,1.587158659,Female,5,33,6,2,13
20102,1.148160095,Female,6,40,5,2,5
20104,1.461467613,Male,4,62,6,2,3
20105,1.017399838,Female,6,52,7,2,1
20106,1.46720337,Male,4,52,6,2,3
20107,1.326262462,Female,2,54,3,2,10
20109,1.631455704,Female,2,43,7,2,5
20110,2.326814302,Male,4,40,4,2,12
20112,1.316236936,Male,5,43,6,2,1
20113,1.417590788,Male,1,60,3,2,10
20115,2.37985131,Male,4,39,4,2,11
20116,1.951039073,Female,2,23,5,2,2
20117,1.955076904,Male,1,28,6,2,3
20118,1.255272047,Male,1,69,4,2,3
20119,1.973050122,Female,3,23,4,2,3
20120,1.433366167,Male,3,74,4,2,7
20121,1.424078102,Female,4,19,4,2,3
20122,2.850213455,Male,1,85,5,2,4
20123,1.066284917,Male,2,57,2,2,8
20125,1.882977998,Female,2,67,4,2,6
20126,2.020183148,Female,2,37,6,2,5
20127,1.851284633,Male,5,15,2,2,7
20128,1.481962633,Male,2,72,7,2,1
20129,1.907799511,Female,2,19,3,2,5
20130,1.711854937,Female,5,29,6,2,3
20131,2.265895552,Female,2,22,6,2,5
20132,1.75695175,Male,4,46,7,2,6
20133,1.579256457,Male,3,58,4,2,5
20134,1.327818152,Female,2,66,3,2,5
20135,1.73309682,Male,2,64,5,2,3
20136,1.594656138,Female,5,24,3,2,5
20137,2.020634174,Female,4,25,5,2,1
20138,1.870281215,Male,2,43,6,2,1
20139,1.032178042,Female,5,47,5,2,4
20140,1.221284103,Female,2,70,7,2,1
20141,1.497651587,Male,2,18,3,2,5
20142,1.377333637,Male,2,66,4,2,5
20143,1.171487853,Female,5,49,3,2,7
20144,1.958285039,Male,2,59,7,2,9
20147,1.762958702,Male,4,49,5,2,1
20148,1.691568635,Male,3,54,7,2,1
20149,1.537068859,Male,1,62,4,2,5
20150,1.471305745,Male,5,45,4,2,1
20151,1.56045279,Female,4,18,1,2,1
20152,1.453969007,Female,2,51,5,2,4
20153,2.079787216,Female,2,48,4,2,1
20154,1.905368975,Male,3,31,4,2,2
20155,2.207598544,Male,2,38,4,2,4
20156,1.689333536,Female,2,75,3,2,9
20157,1.282365717,Female,4,38,4,2,6
20158,1.936937304,Male,2,32,3,2,2
20159,1.327818152,Female,2,65,6,2,5
20160,1.584876238,Male,3,56,5,2,7
20161,1.84913507,Male,5,27,5,2,9
20162,1.148160095,Female,7,44,3,2,5
20163,1.063247316,Female,4,41,7,2,4
20165,1.383983944,Male,1,43,4,2,7
20167,2.005739798,Female,2,21,3,2,3
20168,1.875888362,Male,2,26,4,2,6
20169,1.600299191,Female,4,45,4,2,5
20170,1.594973149,Male,4,29,3,2,5
20171,2.307293493,Male,2,35,6,2,1
20172,1.308937359,Female,3,44,4,2,2
20173,1.332443579,Female,3,25,5,2,12
20174,1.596484517,Male,4,36,5,2,2
20175,1.332372016,Male,6,36,4,2,2
20176,1.634015693,Female,3,68,2,2,2
20177,1.520325498,Female,2,55,2,2,1
20178,1.171487853,Female,6,49,7,2,7
20179,1.863908581,Male,2,44,3,2,6
20180,1.958285039,Male,2,57,3,2,9
20181,2.027156551,Male,2,48,7,2,3
20182,1.258012565,Female,7,16,2,2,5
20183,1.574572257,Female,2,65,6,2,3
20184,1.701545646,Female,2,43,5,2,9
20185,1.528979144,Female,6,20,6,2,4
20186,1.389728653,Female,1,53,2,2,5
20187,1.509379168,Female,1,70,3,2,10
20188,2.027041176,Female,4,16,2,2,7
20189,1.44632892,Female,3,55,5,2,7
20190,1.762958702,Male,4,45,4,2,1
20191,1.913710814,Male,2,45,6,2,2
20192,1.178187183,Male,4,16,2,2,1
20193,1.869355838,Female,2,64,3,2,14
20194,1.057074602,Female,3,43,3,2,11
20195,1.311093515,Male,2,65,6,2,3
20196,1.711854937,Female,5,27,3,2,3
20197,1.546744498,Female,5,20,3,2,1
20198,2.042018427,Male,2,28,7,2,3
20199,1.605421724,Male,2,62,7,2,5
20200,1.875888362,Male,2,25,3,2,6
20201,2.4324269,Female,2,25,5,2,3
20202,1.027822178,Male,5,19,3,2,9
20203,1.904512924,Female,1,35,7,2,3
20204,1.520325498,Female,2,62,5,2,1
20205,2.396190398,Female,2,30,4,2,1
20206,2.754253828,Male,2,46,4,2,4
20207,1.686352984,Female,7,33,6,2,1
20208,0.97917526,Female,5,36,4,2,10
20209,1.652447353,Female,4,39,3,2,1
20210,1.897606065,Female,6,15,3,2,5
20213,1.738513101,Female,6,30,3,2,5
20214,1.92763493,Female,3,38,7,2,1
20215,1.52257394,Female,3,46,7,2,2
20216,1.372034655,Female,3,56,6,2,10
20217,1.548909776,Female,3,68,2,2,3
20218,1.39807821,Female,2,53,2,2,7
20219,1.611732252,Female,2,62,3,2,2
20220,1.611722451,Male,2,51,5,2,5
20221,1.264161957,Female,4,61,2,2,9
20222,1.070219083,Female,5,35,6,2,6
20223,1.35912458,Female,4,60,4,2,2
20225,2.051191309,Female,4,25,6,2,3
20226,1.284703599,Female,5,26,5,2,2
20227,1.56045279,Female,4,18,3,2,1
20228,1.104140363,Female,5,42,5,2,14
20229,1.421732548,Female,5,39,3,2,5
20230,1.691568635,Male,3,53,2,2,1
20231,0.859496012,Female,5,74,3,2,1
20234,1.574572257,Female,2,72,6,2,3
20235,1.017311667,Male,5,41,3,2,7
20236,1.945670129,Male,4,38,7,2,1
20237,1.433366167,Male,3,72,7,2,7
20239,1.605421724,Male,2,64,5,2,5
20240,2.39278305,Female,3,31,4,2,3
20241,1.359116315,Male,4,53,7,2,5
20242,1.577151023,Male,4,41,6,2,1
20243,1.761038335,Female,2,65,3,2,4
20244,1.771692931,Female,1,18,2,2,1
20245,2.235560699,Male,2,69,4,2,4
20246,1.596484517,Male,4,36,5,2,2
20247,1.550071918,Male,3,20,3,2,7
20248,1.433887172,Male,1,18,3,2,5
20249,0.92270066,Male,6,69,5,2,3
20250,2.396190398,Female,2,28,6,2,1
20251,1.587200664,Male,1,59,4,2,6
20252,1.285646262,Male,2,24,6,2,4
20253,1.422594698,Female,4,20,3,2,7
20254,2.360587287,Male,2,31,4,2,1
20255,1.148160095,Female,5,44,4,2,5
20256,1.548592448,Male,1,53,6,2,7
20258,1.32778869,Female,4,66,3,2,3
20259,1.762958702,Male,4,45,6,2,1
20260,1.316236936,Male,5,42,3,2,1
20261,1.657782871,Male,2,60,6,2,6
20263,1.221284103,Female,2,70,5,2,1
20264,1.683428251,Male,4,21,3,2,3
20265,1.686059895,Female,1,71,6,2,4
20266,2.568172852,Male,2,39,7,2,9
20267,1.630764219,Male,3,55,4,2,6
20268,2.358019967,Female,3,15,2,2,3
20269,1.205458155,Male,6,64,4,2,1
20270,1.311093515,Male,2,69,2,2,3
20271,1.880008301,Female,4,20,4,2,9
20272,1.46720337,Male,4,50,7,2,3
20273,1.467320577,Female,1,54,6,2,2
20274,2.356139418,Female,1,65,4,2,12
20275,1.389728653,Female,1,51,6,2,5
20276,1.314522348,Male,5,21,6,2,1
20277,1.837402648,Male,3,24,6,2,1
20280,1.445654465,Female,2,54,6,2,1
20281,1.691568635,Male,3,51,6,2,1
20282,1.289725228,Male,3,72,6,2,3
20283,1.39807821,Female,2,52,6,2,7
20285,2.4703063,Female,2,28,7,2,5
20287,1.673958153,Male,2,28,4,2,14
20288,2.690986817,Female,2,77,4,2,4
20289,1.532571762,Female,2,50,2,2,2
20290,2.396190398,Female,2,26,7,2,1
